customer_id,customer_segment,acquisition_channel,customer_state,total_orders_placed,completed_orders,failed_orders,recency_days,customer_tenure_days,total_lifetime_spend,average_order_value,total_units_purchased,discount_sensitivity_pct,category_diversity_count,avg_installments,is_credit_card_user,is_upi_user,avg_csat_score,negative_feedback_count,is_churned,churn_probability,churn_risk_tier,revenue_at_risk
CUST_007321,Consumer,Paid Google Ads,Delhi,6,6,0,359,229,24534.3,4089.05,10,3.25,4,1.3333333333333333,1,1,5.0,0,1,0.3529,Low Risk (<40%),8658.15
CUST_007322,Consumer,Organic Search,Haryana,1,1,0,573,0,2896.0,2896.0,2,0.0,2,1.0,0,1,2.0,1,1,0.8539,Critical Risk (>=70%),2472.89
CUST_007323,Consumer,Paid Google Ads,Delhi,5,5,0,300,443,11764.15,2352.83,7,2.43,4,1.0,1,1,4.2,0,1,0.5031,Moderate Risk (40-69%),5918.54
CUST_007324,Consumer,Email Campaign,Tamil Nadu,6,5,1,652,237,22511.5,4502.3,8,6.17,4,1.3333333333333333,1,1,4.17,1,1,0.5405,Moderate Risk (40-69%),12167.47
CUST_007325,Consumer,Social Media / Instagram,Tamil Nadu,5,5,0,183,171,10979.2,2195.84,6,3.24,4,2.0,1,1,4.2,0,1,0.4384,Moderate Risk (40-69%),4813.28
CUST_007326,Corporate,Organic Search,Delhi,1,1,0,164,0,9098.0,9098.0,1,0.0,1,1.0,1,0,1.0,1,1,0.7573,Critical Risk (>=70%),6889.92
CUST_007327,Consumer,Organic Search,Uttar Pradesh,1,1,0,967,0,1997.1,1997.1,2,4.76,1,1.0,0,1,2.0,1,1,0.832,Critical Risk (>=70%),1661.59
CUST_007328,Consumer,Referral,Telangana,1,1,0,60,0,1499.0,1499.0,1,0.0,1,6.0,1,0,1.0,1,0,0.7557,Critical Risk (>=70%),1132.79
CUST_007329,SME,Referral,Rajasthan,5,5,0,145,198,29485.0,5897.0,10,0.0,3,1.0,1,1,4.6,0,1,0.419,Moderate Risk (40-69%),12354.22
CUST_007330,Consumer,Paid Google Ads,Tamil Nadu,1,1,0,61,0,11470.05,11470.05,3,1.67,3,1.0,0,1,5.0,0,0,0.312,Low Risk (<40%),3578.66
CUST_007331,Consumer,Referral,Delhi,10,9,1,286,510,23081.2,2564.58,13,8.79,4,2.2,1,1,4.5,0,1,0.5527,Moderate Risk (40-69%),12756.98
CUST_007332,Corporate,Organic Search,West Bengal,5,5,0,708,226,13138.35,2627.67,8,4.25,4,1.0,1,1,4.8,0,1,0.4263,Moderate Risk (40-69%),5600.88
CUST_007333,SME,Organic Search,Rajasthan,1,1,0,274,0,1898.0,1898.0,1,0.0,1,1.0,0,1,3.0,0,1,0.8463,Critical Risk (>=70%),1606.28
CUST_007334,SME,Paid Google Ads,Telangana,1,1,0,733,0,679.15,679.15,1,15.0,1,6.0,1,0,2.0,1,1,0.8977,Critical Risk (>=70%),609.67
CUST_007335,SME,Paid Google Ads,Haryana,2,2,0,569,129,2183.75,1091.88,2,11.75,2,2.0,1,0,4.0,0,1,0.5523,Moderate Risk (40-69%),1206.09
CUST_007336,Consumer,Social Media / Instagram,Maharashtra,1,1,0,124,0,1178.1,1178.1,1,9.24,1,1.0,0,1,5.0,0,1,0.5441,Moderate Risk (40-69%),641.0
CUST_007337,Consumer,Paid Google Ads,Telangana,1,1,0,359,0,648.0,648.0,1,0.0,1,1.0,0,1,1.0,1,1,0.8748,Critical Risk (>=70%),566.87
CUST_007338,SME,Paid Google Ads,Tamil Nadu,1,1,0,319,0,1804.05,1804.05,1,5.0,1,1.0,0,1,3.0,0,1,0.835,Critical Risk (>=70%),1506.38
CUST_007339,SME,Organic Search,Maharashtra,5,5,0,334,391,13664.2,2732.84,7,3.17,3,1.0,1,1,4.4,1,1,0.5338,Moderate Risk (40-69%),7293.95
CUST_007340,Consumer,Social Media / Instagram,Gujarat,2,2,0,104,102,7547.1,3773.55,2,5.0,2,1.0,0,1,4.5,0,1,0.3637,Low Risk (<40%),2744.88
CUST_007341,Consumer,Social Media / Instagram,Maharashtra,2,2,0,757,99,3767.15,1883.58,2,7.5,2,1.0,0,1,3.5,0,1,0.578,Moderate Risk (40-69%),2177.41
CUST_007342,Consumer,Organic Search,Delhi,1,1,0,739,0,4307.25,4307.25,3,8.33,2,3.0,1,0,2.0,1,1,0.8598,Critical Risk (>=70%),3703.37
CUST_007343,Consumer,Organic Search,Rajasthan,2,2,0,691,65,4351.15,2175.57,3,7.5,2,1.0,0,0,5.0,0,1,0.3828,Low Risk (<40%),1665.62
CUST_007344,Consumer,Paid Google Ads,Gujarat,6,6,0,665,291,11026.2,1837.7,7,2.62,4,1.3333333333333333,1,1,4.5,0,1,0.409,Moderate Risk (40-69%),4509.72
CUST_007345,Consumer,Organic Search,Karnataka,1,1,0,341,0,1758.05,1758.05,1,4.87,1,1.0,0,1,1.0,1,1,0.8412,Critical Risk (>=70%),1478.87
CUST_007346,Consumer,Referral,Tamil Nadu,9,8,1,123,406,25320.65,3165.08,10,6.47,5,1.0,0,1,4.44,1,1,0.493,Moderate Risk (40-69%),12483.08
CUST_007347,Consumer,Paid Google Ads,Delhi,4,4,0,780,115,12851.25,3212.81,4,6.25,3,1.5,1,0,4.5,0,1,0.4135,Moderate Risk (40-69%),5313.99
CUST_007348,SME,Paid Google Ads,Telangana,5,5,0,342,399,19401.25,3880.25,6,4.1,4,3.2,1,0,3.6,2,1,0.5388,Moderate Risk (40-69%),10453.39
CUST_007349,Consumer,Referral,Uttar Pradesh,5,5,0,617,198,12030.45,2406.09,7,5.79,5,2.4,1,1,5.0,0,1,0.4112,Moderate Risk (40-69%),4946.92
CUST_007350,Consumer,Social Media / Instagram,Maharashtra,1,1,0,850,0,2223.15,2223.15,1,14.43,1,1.0,0,1,3.0,0,1,0.7598,Critical Risk (>=70%),1689.15
CUST_007351,Consumer,Email Campaign,Rajasthan,5,5,0,543,175,20913.05,4182.61,7,0.82,4,2.0,1,1,4.6,0,1,0.4416,Moderate Risk (40-69%),9235.2
CUST_007352,Consumer,Paid Google Ads,Karnataka,1,1,0,945,0,2999.0,2999.0,1,0.0,1,3.0,1,0,1.0,1,1,0.8562,Critical Risk (>=70%),2567.74
CUST_007353,Consumer,Referral,Rajasthan,1,1,0,199,0,9005.300000000001,9005.3,3,11.37,2,1.0,0,1,4.0,0,1,0.6831,Moderate Risk (40-69%),6151.52
CUST_007354,SME,Organic Search,Uttar Pradesh,6,6,0,390,218,11407.55,1901.26,7,7.54,4,1.8333333333333333,1,1,4.33,1,1,0.5616,Moderate Risk (40-69%),6406.48
CUST_007355,Consumer,Paid Google Ads,Uttar Pradesh,1,1,0,488,0,569.05,569.05,1,5.0,1,1.0,0,1,3.0,0,1,0.8088,Critical Risk (>=70%),460.25
CUST_007356,Consumer,Organic Search,Tamil Nadu,1,1,0,307,0,1869.15,1869.15,1,15.0,1,1.0,0,1,2.0,1,1,0.8266,Critical Risk (>=70%),1545.04
CUST_007357,Consumer,Email Campaign,Delhi,1,1,0,434,0,2945.3,2945.3,3,6.82,2,1.0,0,1,2.0,1,1,0.8995,Critical Risk (>=70%),2649.3
CUST_007358,Corporate,Organic Search,Uttar Pradesh,4,4,0,238,307,15642.1,3910.53,6,2.0,3,1.5,1,1,4.75,0,1,0.4217,Moderate Risk (40-69%),6596.27
CUST_007359,Consumer,Paid Google Ads,Uttar Pradesh,3,3,0,548,226,12274.3,4091.43,4,6.65,3,1.6666666666666667,1,1,4.33,0,1,0.3655,Low Risk (<40%),4486.26
CUST_007361,Consumer,Organic Search,Gujarat,5,5,0,621,196,12705.6,2541.12,10,5.85,4,1.0,0,1,4.6,0,1,0.4194,Moderate Risk (40-69%),5328.73
CUST_007362,Consumer,Social Media / Instagram,West Bengal,9,8,1,204,412,29289.7,3661.21,13,6.79,4,2.0,1,1,4.22,1,1,0.4649,Moderate Risk (40-69%),13616.78
CUST_007363,Consumer,Email Campaign,Karnataka,1,1,0,439,0,1853.05,1853.05,1,4.87,1,1.0,0,0,1.0,1,1,0.8544,Critical Risk (>=70%),1583.25
CUST_007364,Consumer,Social Media / Instagram,Haryana,2,2,0,13,79,5466.1,2733.05,2,4.94,1,2.0,1,1,5.0,0,0,0.4121,Moderate Risk (40-69%),2252.58
CUST_007365,Consumer,Email Campaign,West Bengal,8,7,1,571,305,17311.3,2473.04,9,3.28,4,1.25,1,1,4.38,0,1,0.4225,Moderate Risk (40-69%),7314.02
CUST_007366,Consumer,Organic Search,Delhi,1,1,0,253,0,2048.2,2048.2,1,19.62,1,6.0,1,0,2.0,1,1,0.8564,Critical Risk (>=70%),1754.08
CUST_007367,SME,Email Campaign,Telangana,3,3,0,278,243,18679.35,6226.45,6,5.76,4,1.0,1,1,4.0,1,1,0.5002,Moderate Risk (40-69%),9343.41
CUST_007369,Consumer,Email Campaign,Telangana,2,2,0,134,140,6586.05,3293.03,2,2.39,1,1.0,1,1,5.0,0,1,0.3559,Low Risk (<40%),2343.98
CUST_007370,Consumer,Email Campaign,Rajasthan,6,5,1,64,239,14465.199999999999,2893.04,9,7.56,4,1.8333333333333333,1,1,5.0,0,0,0.3785,Low Risk (<40%),5475.08
CUST_007371,SME,Organic Search,Gujarat,7,6,1,445,268,15136.35,2522.72,10,3.4,4,1.2857142857142858,1,1,4.29,1,1,0.5105,Moderate Risk (40-69%),7727.11
CUST_007372,Corporate,Organic Search,Karnataka,2,2,0,326,142,9622.05,4811.02,2,2.5,1,1.0,1,1,3.0,1,1,0.5365,Moderate Risk (40-69%),5162.23
CUST_007373,Consumer,Organic Search,Karnataka,3,3,0,218,89,16930.25,5643.42,6,2.98,4,1.6666666666666667,1,1,2.67,2,1,0.6718,Moderate Risk (40-69%),11373.74
CUST_007374,Consumer,Paid Google Ads,Karnataka,2,2,0,342,87,9045.1,4522.55,3,3.3,2,1.0,1,1,3.0,1,1,0.5101,Moderate Risk (40-69%),4613.91
CUST_007375,Corporate,Social Media / Instagram,Karnataka,5,5,0,87,222,13447.3,2689.46,7,4.13,5,2.8,1,1,4.0,1,0,0.529,Moderate Risk (40-69%),7113.62
CUST_007376,Corporate,Email Campaign,Delhi,1,1,0,491,0,2089.05,2089.05,1,5.0,1,3.0,1,0,2.0,1,1,0.8673,Critical Risk (>=70%),1811.83
CUST_007377,Consumer,Organic Search,Gujarat,9,9,0,9,380,39247.5,4360.83,14,6.89,5,1.6666666666666667,1,1,4.67,0,0,0.352,Low Risk (<40%),13815.12
CUST_007378,SME,Social Media / Instagram,Gujarat,4,4,0,96,136,7564.15,1891.04,4,3.67,3,2.25,1,1,4.5,0,1,0.4089,Moderate Risk (40-69%),3092.98
CUST_007379,SME,Organic Search,West Bengal,6,6,0,303,239,24765.5,4127.58,10,4.31,3,1.0,1,1,4.83,0,1,0.3591,Low Risk (<40%),8893.29
CUST_007380,SME,Organic Search,Tamil Nadu,1,1,0,297,0,7026.4,7026.4,3,13.27,3,1.0,0,1,1.0,1,1,0.8791,Critical Risk (>=70%),6176.91
CUST_007381,Consumer,Email Campaign,Karnataka,5,5,0,491,157,12389.55,2477.91,7,6.52,4,1.4,1,1,4.0,0,1,0.4326,Moderate Risk (40-69%),5359.72
CUST_007382,Consumer,Referral,Uttar Pradesh,5,5,0,233,198,22909.3,4581.86,6,4.93,4,2.0,1,1,3.8,0,1,0.4707,Moderate Risk (40-69%),10783.41
CUST_007383,Consumer,Referral,Tamil Nadu,1,1,0,66,0,5029.15,5029.15,3,4.73,3,3.0,1,0,5.0,0,0,0.4091,Moderate Risk (40-69%),2057.43
CUST_007384,Consumer,Paid Google Ads,Karnataka,10,10,0,159,403,59373.75,5937.38,16,4.94,5,1.7,1,1,4.2,2,1,0.6371,Moderate Risk (40-69%),37827.02
CUST_007385,Consumer,Social Media / Instagram,Haryana,5,4,1,161,184,15960.35,3990.09,7,5.92,3,1.0,0,1,3.2,2,1,0.6073,Moderate Risk (40-69%),9692.72
CUST_007386,Consumer,Organic Search,Telangana,1,1,0,108,0,4398.0,4398.0,1,0.0,1,3.0,1,0,4.0,0,1,0.6671,Moderate Risk (40-69%),2933.91
CUST_007387,Consumer,Organic Search,Telangana,6,6,0,508,227,19847.25,3307.88,8,3.44,4,1.0,1,1,4.67,0,1,0.4009,Moderate Risk (40-69%),7956.76
CUST_007388,Consumer,Organic Search,Uttar Pradesh,5,5,0,343,191,25290.65,5058.13,11,4.93,4,1.4,1,1,4.6,0,1,0.3913,Low Risk (<40%),9896.23
CUST_007389,SME,Organic Search,Gujarat,2,2,0,227,40,3406.3999999999996,1703.2,3,14.92,2,4.5,1,0,2.5,1,1,0.7515,Critical Risk (>=70%),2559.91
CUST_007390,Corporate,Social Media / Instagram,West Bengal,1,1,0,674,0,2078.1,2078.1,1,9.57,1,1.0,0,1,1.0,1,1,0.878,Critical Risk (>=70%),1824.57
CUST_007391,Consumer,Social Media / Instagram,Tamil Nadu,2,2,0,399,63,9347.0,4673.0,2,0.0,1,1.0,0,1,4.0,0,1,0.4191,Moderate Risk (40-69%),3917.33
CUST_007392,Consumer,Paid Google Ads,Maharashtra,1,1,0,118,0,2699.0,2699.0,1,0.0,1,1.0,0,1,1.0,1,1,0.8457,Critical Risk (>=70%),2282.54
CUST_007393,SME,Organic Search,Gujarat,1,1,0,403,0,898.0,898.0,1,0.0,1,1.0,0,1,1.0,1,1,0.8156,Critical Risk (>=70%),732.41
CUST_007394,Corporate,Organic Search,Haryana,1,1,0,262,0,6798.3,6798.3,2,15.0,1,1.0,0,1,3.0,0,1,0.8176,Critical Risk (>=70%),5558.29
CUST_007395,Consumer,Referral,Telangana,5,5,0,346,377,25705.2,5141.04,7,3.31,5,1.4,1,1,5.0,0,1,0.4694,Moderate Risk (40-69%),12066.02
CUST_007396,Corporate,Referral,Tamil Nadu,1,1,0,97,0,3869.1,3869.1,1,10.0,1,6.0,1,0,4.0,0,1,0.7297,Critical Risk (>=70%),2823.28
CUST_007397,SME,Paid Google Ads,Tamil Nadu,1,1,0,877,0,17998.0,17998.0,2,0.0,1,1.0,0,1,1.0,1,1,0.8159,Critical Risk (>=70%),14684.57
CUST_007398,Consumer,Email Campaign,Haryana,1,1,0,116,0,1199.2,1199.2,1,20.0,1,1.0,0,1,5.0,0,1,0.5586,Moderate Risk (40-69%),669.87
CUST_007399,Consumer,Email Campaign,West Bengal,1,1,0,159,0,4741.2,4741.2,3,6.56,2,1.0,0,1,2.0,1,1,0.8985,Critical Risk (>=70%),4259.97
CUST_007400,Consumer,Social Media / Instagram,West Bengal,2,2,0,348,91,12436.1,6218.05,4,2.5,2,1.0,0,1,3.0,1,1,0.5123,Moderate Risk (40-69%),6371.01
CUST_007401,Consumer,Paid Google Ads,Uttar Pradesh,5,5,0,54,259,37234.3,7446.86,10,3.28,4,2.4,1,1,3.2,1,0,0.5085,Moderate Risk (40-69%),18933.64
CUST_007402,Consumer,Organic Search,Rajasthan,1,1,0,233,0,1628.15,1628.15,1,14.22,1,1.0,0,0,2.0,1,1,0.8475,Critical Risk (>=70%),1379.86
CUST_007403,Consumer,Paid Google Ads,Gujarat,8,8,0,11,377,28632.15,3579.02,14,8.21,5,1.0,1,1,3.88,2,0,0.4835,Moderate Risk (40-69%),13843.64
CUST_007404,Consumer,Social Media / Instagram,Karnataka,5,5,0,54,519,17375.15,3475.03,10,1.76,5,2.4,1,1,4.4,0,0,0.4497,Moderate Risk (40-69%),7813.6
CUST_007405,Corporate,Social Media / Instagram,Maharashtra,1,1,0,351,0,8675.15,8675.15,3,4.74,2,1.0,0,1,1.0,1,1,0.9119,Critical Risk (>=70%),7910.87
CUST_007406,Consumer,Email Campaign,Delhi,8,7,1,497,377,17451.6,2493.09,13,5.93,5,1.25,1,1,4.63,0,1,0.4797,Moderate Risk (40-69%),8371.53
CUST_007407,Consumer,Social Media / Instagram,Gujarat,4,4,0,109,122,6845.1,1711.28,4,2.5,3,2.25,1,1,3.25,1,1,0.6189,Moderate Risk (40-69%),4236.43
CUST_007409,Corporate,Email Campaign,Maharashtra,1,1,0,209,0,509.15,509.15,1,15.0,1,1.0,1,0,2.0,1,1,0.7531,Critical Risk (>=70%),383.44
CUST_007410,SME,Organic Search,Uttar Pradesh,4,3,1,711,136,10870.65,3623.55,6,9.61,4,2.25,1,1,3.75,1,1,0.5377,Moderate Risk (40-69%),5845.15
CUST_007411,Corporate,Organic Search,Karnataka,6,6,0,611,220,17976.5,2996.08,10,4.77,5,1.0,0,1,3.5,2,1,0.5929,Moderate Risk (40-69%),10658.27
CUST_007412,Consumer,Email Campaign,Delhi,4,3,1,496,289,12744.449999999999,4248.15,4,11.19,4,1.0,0,1,4.75,0,1,0.348,Low Risk (<40%),4435.07
CUST_007413,Consumer,Organic Search,West Bengal,1,1,0,265,0,1248.0,1248.0,1,0.0,1,1.0,0,0,5.0,0,1,0.4929,Moderate Risk (40-69%),615.14
CUST_007414,SME,Email Campaign,Tamil Nadu,1,1,0,57,0,1523.05,1523.05,1,4.69,1,1.0,0,1,5.0,0,0,0.4154,Moderate Risk (40-69%),632.67
CUST_007415,Consumer,Social Media / Instagram,Uttar Pradesh,4,4,0,589,115,7436.1,1859.03,7,1.69,4,2.25,1,1,4.5,0,1,0.4322,Moderate Risk (40-69%),3213.88
CUST_007416,Consumer,Social Media / Instagram,Telangana,7,7,0,535,245,20387.55,2912.51,14,3.16,4,1.2857142857142858,1,1,4.29,1,1,0.5219,Moderate Risk (40-69%),10640.26
CUST_007417,Consumer,Social Media / Instagram,Gujarat,1,1,0,86,0,558.15,558.15,1,13.87,1,1.0,0,1,4.0,0,0,0.4497,Moderate Risk (40-69%),251.0
CUST_007418,SME,Social Media / Instagram,Karnataka,1,1,0,959,0,1048.0,1048.0,1,0.0,1,1.0,0,1,1.0,1,1,0.8521,Critical Risk (>=70%),893.0
CUST_007419,Consumer,Organic Search,Delhi,3,3,0,254,226,18320.4,6106.8,6,6.41,4,2.6666666666666665,1,1,3.33,1,1,0.6176,Moderate Risk (40-69%),11314.68
CUST_007420,Consumer,Organic Search,Gujarat,1,1,0,246,0,998.1,998.1,1,9.1,1,1.0,0,0,1.0,1,1,0.8583,Critical Risk (>=70%),856.67
CUST_007421,Consumer,Referral,Delhi,5,5,0,463,173,8665.35,1733.07,6,5.83,4,1.0,0,1,4.0,0,1,0.4883,Moderate Risk (40-69%),4231.29
CUST_007422,Corporate,Social Media / Instagram,Delhi,4,4,0,590,153,11414.3,2853.57,6,4.85,5,2.0,1,1,4.25,0,1,0.4208,Moderate Risk (40-69%),4803.14
CUST_007423,Consumer,Social Media / Instagram,Maharashtra,1,1,0,215,0,2028.1,2028.1,1,9.78,1,1.0,0,1,4.0,0,1,0.7314,Critical Risk (>=70%),1483.35
CUST_007424,Consumer,Email Campaign,West Bengal,2,2,0,283,65,11796.4,5898.2,3,14.89,2,1.0,0,1,4.5,0,1,0.4461,Moderate Risk (40-69%),5262.37
CUST_007425,Consumer,Paid Google Ads,Telangana,5,5,0,163,452,15648.45,3129.69,6,4.97,4,1.0,0,1,5.0,0,1,0.4963,Moderate Risk (40-69%),7766.33
CUST_007426,SME,Organic Search,Tamil Nadu,1,1,0,274,0,3373.05,3373.05,1,4.93,1,1.0,0,1,2.0,1,1,0.8395,Critical Risk (>=70%),2831.68
CUST_007427,Consumer,Organic Search,Karnataka,5,5,0,504,142,38789.55,7757.91,9,5.0,4,1.0,1,1,4.2,0,1,0.4151,Moderate Risk (40-69%),16101.54
CUST_007428,Consumer,Organic Search,Karnataka,2,2,0,873,70,3467.2,1733.6,2,9.82,2,2.0,1,1,5.0,0,1,0.4745,Moderate Risk (40-69%),1645.19
CUST_007429,Corporate,Social Media / Instagram,Tamil Nadu,5,5,0,607,183,21536.8,4307.36,10,2.86,4,2.0,1,1,4.0,0,1,0.4273,Moderate Risk (40-69%),9202.67
CUST_007430,Consumer,Paid Google Ads,Uttar Pradesh,1,1,0,177,0,7047.2,7047.2,2,10.0,2,1.0,0,0,3.0,0,1,0.752,Critical Risk (>=70%),5299.49
CUST_007431,Consumer,Referral,Karnataka,9,9,0,401,443,50655.85,5628.43,19,3.86,4,2.3333333333333335,1,1,4.44,0,1,0.5909,Moderate Risk (40-69%),29932.54
CUST_007432,Consumer,Social Media / Instagram,Delhi,1,1,0,436,0,1448.1,1448.1,1,9.38,1,1.0,0,0,2.0,1,1,0.8776,Critical Risk (>=70%),1270.85
CUST_007433,Corporate,Social Media / Instagram,West Bengal,1,1,0,237,0,1998.0,1998.0,2,0.0,1,6.0,1,0,2.0,1,1,0.8723,Critical Risk (>=70%),1742.86
CUST_007434,SME,Organic Search,Tamil Nadu,5,5,0,292,191,14240.4,2848.08,6,6.51,4,2.8,1,0,4.8,0,1,0.386,Low Risk (<40%),5496.79
CUST_007435,Consumer,Paid Google Ads,Haryana,4,4,0,54,387,12916.2,3229.05,4,5.0,3,1.0,0,1,4.0,1,0,0.463,Moderate Risk (40-69%),5980.2
CUST_007436,Consumer,Email Campaign,Rajasthan,4,4,0,546,312,5354.05,1338.51,4,1.25,3,2.0,1,1,4.25,0,1,0.4649,Moderate Risk (40-69%),2489.1
CUST_007437,Consumer,Social Media / Instagram,Haryana,7,6,1,127,317,15533.35,2588.89,7,4.88,4,1.8571428571428572,1,1,5.0,0,1,0.4066,Moderate Risk (40-69%),6315.86
CUST_007438,Consumer,Paid Google Ads,Rajasthan,2,2,0,196,135,5240.15,2620.07,3,4.82,3,1.0,1,1,5.0,0,1,0.3348,Low Risk (<40%),1754.4
CUST_007439,Consumer,Paid Google Ads,West Bengal,1,1,0,399,0,10005.5,10005.5,4,11.63,2,1.0,0,0,1.0,1,1,0.8746,Critical Risk (>=70%),8750.81
CUST_007440,Consumer,Paid Google Ads,Tamil Nadu,6,6,0,494,194,37137.25,6189.54,8,2.83,2,2.5,1,1,3.5,2,1,0.7035,Critical Risk (>=70%),26126.06
CUST_007441,Consumer,Organic Search,West Bengal,2,2,0,23,135,3796.1,1898.05,3,3.03,2,1.0,0,1,5.0,0,0,0.4153,Moderate Risk (40-69%),1576.52
CUST_007442,Consumer,Organic Search,Maharashtra,3,3,0,600,198,11412.2,3804.07,4,4.86,2,1.0,1,1,4.67,0,1,0.3894,Low Risk (<40%),4443.91
CUST_007443,Consumer,Paid Google Ads,Gujarat,4,4,0,322,151,17124.15,4281.04,6,2.49,5,1.5,1,1,3.5,0,1,0.4636,Moderate Risk (40-69%),7938.76
CUST_007444,Consumer,Organic Search,Maharashtra,4,4,0,313,292,18089.0,4522.0,7,0.0,3,1.0,0,1,4.75,0,1,0.4594,Moderate Risk (40-69%),8310.09
CUST_007446,Consumer,Paid Google Ads,Karnataka,1,1,0,789,0,1398.0,1398.0,1,0.0,1,1.0,0,0,3.0,0,1,0.8263,Critical Risk (>=70%),1155.17
CUST_007447,Corporate,Organic Search,Tamil Nadu,1,1,0,833,0,1868.05,1868.05,2,2.5,2,6.0,1,0,2.0,1,1,0.8749,Critical Risk (>=70%),1634.36
CUST_007448,Consumer,Paid Google Ads,Haryana,1,1,0,408,0,1697.4,1697.4,2,19.06,1,1.0,0,1,1.0,1,1,0.9024,Critical Risk (>=70%),1531.73
CUST_007449,Consumer,Paid Google Ads,Gujarat,5,4,1,302,196,6442.25,1610.56,5,6.02,2,2.0,1,1,4.6,0,1,0.4341,Moderate Risk (40-69%),2796.58
CUST_007450,SME,Organic Search,Gujarat,1,1,0,67,0,466.65,466.65,1,15.0,1,1.0,0,1,4.0,0,0,0.4285,Moderate Risk (40-69%),199.96
CUST_007451,SME,Paid Google Ads,Tamil Nadu,4,4,0,653,303,11153.199999999999,2788.3,4,4.89,3,1.0,0,1,4.0,1,1,0.4781,Moderate Risk (40-69%),5332.34
CUST_007452,SME,Organic Search,Uttar Pradesh,1,1,0,63,0,4999.0,4999.0,1,0.0,1,1.0,0,1,1.0,1,0,0.6569,Moderate Risk (40-69%),3283.84
CUST_007453,SME,Organic Search,Uttar Pradesh,1,1,0,872,0,2429.1,2429.1,1,10.0,1,1.0,0,1,1.0,1,1,0.8328,Critical Risk (>=70%),2022.95
CUST_007454,Consumer,Organic Search,Karnataka,5,4,1,671,194,18476.5,4619.13,8,4.79,3,2.0,1,1,4.6,0,1,0.3885,Low Risk (<40%),7178.12
CUST_007455,Consumer,Organic Search,Rajasthan,2,2,0,220,145,2246.2,1123.1,3,5.0,2,1.0,1,0,5.0,0,1,0.326,Low Risk (<40%),732.26
CUST_007456,Consumer,Organic Search,Tamil Nadu,5,4,1,49,222,15228.45,3807.11,8,6.06,4,3.0,1,1,4.8,0,0,0.3612,Low Risk (<40%),5500.52
CUST_007457,Consumer,Email Campaign,West Bengal,1,1,0,964,0,598.0,598.0,1,0.0,1,1.0,0,1,1.0,1,1,0.7625,Critical Risk (>=70%),455.98
CUST_007458,Consumer,Social Media / Instagram,Tamil Nadu,5,5,0,432,514,29968.25,5993.65,8,3.48,2,1.0,1,1,4.0,1,1,0.5874,Moderate Risk (40-69%),17603.35
CUST_007459,SME,Referral,Haryana,4,4,0,541,138,12573.6,3143.4,4,14.79,4,2.25,1,0,2.75,2,1,0.6763,Moderate Risk (40-69%),8503.53
CUST_007460,Consumer,Paid Google Ads,Gujarat,4,4,0,28,118,6191.2,1547.8,5,3.82,3,1.5,1,0,5.0,0,0,0.3646,Low Risk (<40%),2257.31
CUST_007461,Consumer,Social Media / Instagram,Delhi,3,3,0,671,169,23941.3,7980.43,5,5.94,3,2.6666666666666665,1,1,3.67,1,1,0.621,Moderate Risk (40-69%),14867.55
CUST_007462,Corporate,Organic Search,Haryana,4,4,0,493,110,6373.1,1593.28,4,2.45,2,1.0,1,1,3.75,1,1,0.5773,Moderate Risk (40-69%),3679.19
CUST_007463,SME,Email Campaign,Gujarat,3,3,0,13,107,10428.05,3476.02,5,1.0,3,1.6666666666666667,1,1,5.0,0,0,0.351,Low Risk (<40%),3660.25
CUST_007464,Consumer,Referral,Rajasthan,1,1,0,581,0,999.0,999.0,1,0.0,1,1.0,1,0,1.0,1,1,0.83,Critical Risk (>=70%),829.17
CUST_007465,Consumer,Referral,West Bengal,3,3,0,718,91,11975.2,3991.73,6,3.93,3,1.0,0,1,4.0,1,1,0.5377,Moderate Risk (40-69%),6439.07
CUST_007466,Consumer,Paid Google Ads,Maharashtra,3,3,0,193,104,8165.1,2721.7,4,2.5,3,1.6666666666666667,1,1,4.33,0,1,0.3901,Low Risk (<40%),3185.21
CUST_007467,Consumer,Email Campaign,Maharashtra,9,9,0,201,445,23358.35,2595.37,9,3.75,5,1.4444444444444444,1,1,3.56,2,1,0.5706,Moderate Risk (40-69%),13328.27
CUST_007468,Consumer,Social Media / Instagram,Haryana,1,1,0,163,0,549.0,549.0,1,0.0,1,1.0,0,1,1.0,1,1,0.8527,Critical Risk (>=70%),468.13
CUST_007469,SME,Email Campaign,Uttar Pradesh,2,2,0,99,108,6545.0,3272.0,3,0.0,3,1.0,0,1,4.5,0,1,0.3467,Low Risk (<40%),2269.15
CUST_007470,Consumer,Social Media / Instagram,Gujarat,1,1,0,213,0,4398.0,4398.0,1,0.0,1,1.0,0,1,4.0,0,1,0.635,Moderate Risk (40-69%),2792.73
CUST_007471,SME,Paid Google Ads,Haryana,4,3,1,542,131,8944.1,2981.37,4,3.24,3,2.25,1,1,3.25,1,1,0.592,Moderate Risk (40-69%),5294.91
CUST_007472,Consumer,Email Campaign,Maharashtra,4,4,0,104,219,10293.15,2573.29,5,3.75,4,1.0,1,1,4.25,0,1,0.4241,Moderate Risk (40-69%),4365.32
CUST_007473,Corporate,Social Media / Instagram,Karnataka,2,2,0,423,122,12209.1,6104.55,3,3.2,3,1.0,0,1,3.0,0,1,0.4864,Moderate Risk (40-69%),5938.51
